word_id,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes
13149,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",matatanda at may comorbidities ay,may,FIL,,T,,,F,
13150,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",at may comorbidities ay gawin,comorbidities,ENG,,T,,,F,
13151,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",may comorbidities ay gawin na,ay,FIL,,T,,,F,
13152,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",comorbidities ay gawin na dapat,gawin,FIL,,T,,,F,
13153,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",ay gawin na dapat agad,na,FIL,,T,,,F,
13154,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .","gawin na dapat agad ,",dapat,FIL,,T,,,F,
13155,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .","na dapat agad , bilin",agad,FIL,,T,,,F,
13156,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .","dapat agad , bilin ng",",",SYM,,T,,,F,
13157,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .","agad , bilin ng senador",bilin,FIL,,T,,,F,
13158,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",", bilin ng senador .",ng,FIL,,T,,,F,
13159,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",bilin ng senador .,senador,FIL,,T,,,F,
13160,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",ng senador .,.,SYM,,T,,,F,
13161,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",Sinimulan din kahapon,Sinimulan,FIL,,T,,,F,
13162,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",Sinimulan din kahapon ang,din,FIL,,T,,,F,
13163,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",Sinimulan din kahapon ang pagsasagawa,kahapon,FIL,,T,,,F,
13164,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",din kahapon ang pagsasagawa ng,ang,FIL,,T,,,F,
13165,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",kahapon ang pagsasagawa ng simulation,pagsasagawa,FIL,,T,,,F,
13166,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",ang pagsasagawa ng simulation ng,ng,FIL,,T,,,F,
13167,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",pagsasagawa ng simulation ng distance,simulation,ENG,,T,,,F,
13168,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",ng simulation ng distance learning,ng,FIL,,T,,,F,
13169,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",simulation ng distance learning classes,distance,ENG,,T,,,F,
13170,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",ng distance learning classes sa,learning,ENG,,T,,,F,
13171,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",distance learning classes sa ilang,classes,ENG,,T,,,F,
13172,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",learning classes sa ilang eskwelahan,sa,FIL,,T,,,F,
13173,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",classes sa ilang eskwelahan sa,ilang,FIL,,T,,,F,
13174,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",sa ilang eskwelahan sa lungsod,eskwelahan,FIL,,T,,,F,
13175,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .","ilang eskwelahan sa lungsod ,",sa,FIL,,T,,,F,
13176,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .","eskwelahan sa lungsod , gamit",lungsod,FIL,,T,,,F,
13177,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .","sa lungsod , gamit ang",",",SYM,,T,,,F,
13178,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .","lungsod , gamit ang online",gamit,FIL,,T,,,F,
13179,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",", gamit ang online messaging",ang,FIL,,T,,,F,
13180,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",gamit ang online messaging app,online,ENG,,T,,,F,
13181,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",ang online messaging app o,messaging,ENG,,T,,,F,
13182,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",online messaging app o text,app,ENG,ABB,T,,,F,
13183,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",messaging app o text message,o,FIL,,T,,,F,
13184,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",app o text message at,text,ENG,,T,,,F,
13185,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",o text message at magtatagal,message,ENG,,T,,,F,
13186,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",text message at magtatagal hanggang,at,FIL,,T,,,F,
13187,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",message at magtatagal hanggang July,magtatagal,FIL,,T,,,F,
13188,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",at magtatagal hanggang July 3,hanggang,FIL,,T,,,F,
13189,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",magtatagal hanggang July 3 .,July,ENG,NE,T,,,F,
13190,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",hanggang July 3 .,3,NUM,,T,,,F,
13191,816,"Sinimulan din kahapon ang pagsasagawa ng simulation ng distance learning classes sa ilang eskwelahan sa lungsod , gamit ang online messaging app o text message at magtatagal hanggang July 3 .",July 3 .,.,SYM,,T,,,F,
13192,818,Aba may mga naglikes pala sa gnitong kanta ?,Aba may mga,Aba,UNK,EXPR,F,FIL,,F,
13193,818,Aba may mga naglikes pala sa gnitong kanta ?,Aba may mga naglikes,may,FIL,,T,,,F,
13194,818,Aba may mga naglikes pala sa gnitong kanta ?,Aba may mga naglikes pala,mga,FIL,,T,,,F,
13195,818,Aba may mga naglikes pala sa gnitong kanta ?,may mga naglikes pala sa,naglikes,FIL,,F,CS,,F,
13196,818,Aba may mga naglikes pala sa gnitong kanta ?,mga naglikes pala sa gnitong,pala,FIL,,T,,,F,
13197,818,Aba may mga naglikes pala sa gnitong kanta ?,naglikes pala sa gnitong kanta,sa,FIL,,T,,,F,
13198,818,Aba may mga naglikes pala sa gnitong kanta ?,pala sa gnitong kanta ?,gnitong,FIL,,F,UNK,,F,correct spelling: ganitong
13199,818,Aba may mga naglikes pala sa gnitong kanta ?,sa gnitong kanta ?,kanta,FIL,,T,,,F,
13200,818,Aba may mga naglikes pala sa gnitong kanta ?,gnitong kanta ?,?,SYM,,T,,,F,
13201,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,sign yun ng,sign,ENG,,T,,,F,
13202,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,sign yun ng trauma,yun,FIL,,T,,,F,
13203,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,sign yun ng trauma at,ng,FIL,,T,,,F,
13204,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,yun ng trauma at sbrng,trauma,ENG,,T,,,F,
13205,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,ng trauma at sbrng sakit,at,FIL,,T,,,F,
13206,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,trauma at sbrng sakit na,sbrng,FIL,,F,UNK,,F,sobrang (spelling correction)
13207,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,at sbrng sakit na hindi,sakit,FIL,,T,,,F,
13208,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,sbrng sakit na hindi mo,na,FIL,,T,,,F,
13209,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,sakit na hindi mo alam,hindi,FIL,,T,,,F,
13210,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,na hindi mo alam kung,mo,FIL,,T,,,F,
13211,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,hindi mo alam kung anong,alam,FIL,,T,,,F,
13212,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,mo alam kung anong dpat,kung,FIL,,T,,,F,
13213,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,alam kung anong dpat mong,anong,FIL,,T,,,F,
13214,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,kung anong dpat mong ilabas,dpat,FIL,,F,UNK,,F,correct spelling: dapat
13215,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,anong dpat mong ilabas na,mong,FIL,,T,,,F,
13216,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,dpat mong ilabas na emosyon,ilabas,FIL,,T,,,F,
13217,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,mong ilabas na emosyon .,na,FIL,,T,,,F,
13218,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,ilabas na emosyon .,emosyon,FIL,,T,,,F,
13219,819,sign yun ng trauma at sbrng sakit na hindi mo alam kung anong dpat mong ilabas na emosyon .,na emosyon .,.,SYM,,T,,,F,
13220,820,"Kahit na minsan napaka makasalanan ko , diko parin nakakalimutan humingi ng tawad sa paginoon .",Kahit na minsan,Kahit,FIL,,T,,,F,
13221,820,"Kahit na minsan napaka makasalanan ko , diko parin nakakalimutan humingi ng tawad sa paginoon .",Kahit na minsan napaka,na,FIL,,T,,,F,
13222,820,"Kahit na minsan napaka makasalanan ko , diko parin nakakalimutan humingi ng tawad sa paginoon .",Kahit na minsan napaka makasalanan,minsan,FIL,,T,,,F,
13223,820,"Kahit na minsan napaka makasalanan ko , diko parin nakakalimutan humingi ng tawad sa paginoon .",na minsan napaka makasalanan ko,napaka,FIL,,T,,,T,napakamakasalanan
13224,820,"Kahit na minsan napaka makasalanan ko , diko parin nakakalimutan humingi ng tawad sa paginoon .","minsan napaka makasalanan ko ,",makasalanan,FIL,,T,,,F,
13225,820,"Kahit na minsan napaka makasalanan ko , diko parin nakakalimutan humingi ng tawad sa paginoon .","napaka makasalanan ko , diko",ko,FIL,,T,,,F,
13226,820,"Kahit na minsan napaka makasalanan ko , diko parin nakakalimutan humingi ng tawad sa paginoon .","makasalanan ko , diko parin",",",SYM,,T,,,F,
13227,820,"Kahit na minsan napaka makasalanan ko , diko parin nakakalimutan humingi ng tawad sa paginoon .","ko , diko parin nakakalimutan",diko,FIL,,F,UNK,,T,di ko (corrected tokenization from diko)
13228,820,"Kahit na minsan napaka makasalanan ko , diko parin nakakalimutan humingi ng tawad sa paginoon .",", diko parin nakakalimutan humingi",parin,FIL,,F,UNK,,T,pa rin (corrected tokenization from diko)
13229,820,"Kahit na minsan napaka makasalanan ko , diko parin nakakalimutan humingi ng tawad sa paginoon .",diko parin nakakalimutan humingi ng,nakakalimutan,FIL,,T,,,F,
13230,820,"Kahit na minsan napaka makasalanan ko , diko parin nakakalimutan humingi ng tawad sa paginoon .",parin nakakalimutan humingi ng tawad,humingi,FIL,,T,,,F,
13231,820,"Kahit na minsan napaka makasalanan ko , diko parin nakakalimutan humingi ng tawad sa paginoon .",nakakalimutan humingi ng tawad sa,ng,FIL,,T,,,F,
13232,820,"Kahit na minsan napaka makasalanan ko , diko parin nakakalimutan humingi ng tawad sa paginoon .",humingi ng tawad sa paginoon,tawad,FIL,,T,,,F,
13233,820,"Kahit na minsan napaka makasalanan ko , diko parin nakakalimutan humingi ng tawad sa paginoon .",ng tawad sa paginoon .,sa,FIL,,T,,,F,
"

",820,"Kahit na minsan napaka makasalanan ko , diko parin nakakalimutan humingi ng tawad sa paginoon .",tawad sa paginoon .,paginoon,FIL,,F,UNK,,F,Panginoon (spelling correction)
13235,820,"Kahit na minsan napaka makasalanan ko , diko parin nakakalimutan humingi ng tawad sa paginoon .",sa paginoon .,.,SYM,,T,,,F,
13236,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,napakaliwanag nyo po,napakaliwanag,FIL,,T,,,F,
13237,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,napakaliwanag nyo po magsalaysay,nyo,FIL,,T,,,F,niyo (standardized from informal nyo)
13238,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,napakaliwanag nyo po magsalaysay at,po,FIL,,T,,,F,
13239,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,nyo po magsalaysay at detalyado,magsalaysay,FIL,,T,,,F,
13240,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,po magsalaysay at detalyado masyado,at,FIL,,T,,,F,
13241,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,magsalaysay at detalyado masyado po,detalyado,FIL,,T,,,F,
13242,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,at detalyado masyado po kayong,masyado,FIL,,T,,,F,
13243,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,detalyado masyado po kayong matalino,po,FIL,,T,,,F,
13244,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,masyado po kayong matalino ang,kayong,FIL,,T,,,F,
13245,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,po kayong matalino ang ganda,matalino,FIL,,T,,,F,
13246,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,kayong matalino ang ganda nyo,ang,FIL,,T,,,F,
13247,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,matalino ang ganda nyo pa,ganda,FIL,,T,,,F,
13248,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,ang ganda nyo pa mag,nyo,FIL,,T,,,F,
13249,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,ganda nyo pa mag edit,pa,FIL,,T,,,F,
13250,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,nyo pa mag edit idol,mag,FIL,,F,UNK,,T,mag-edit
13251,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,pa mag edit idol ko,edit,ENG,,T,,,T,mag-edit
13252,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,mag edit idol ko po,idol,ENG,,T,,,F,
13253,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,edit idol ko po kayo,ko,FIL,,T,,,F,
13254,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,idol ko po kayo sir,po,FIL,,T,,,F,
13255,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,ko po kayo sir ingat,kayo,FIL,,T,,,F,
13256,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,po kayo sir ingat po,sir,ENG,,T,,,F,
13257,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,kayo sir ingat po kayo,ingat,FIL,,T,,,F,
13258,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,sir ingat po kayo palagi,po,FIL,,T,,,F,
13259,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,ingat po kayo palagi .,kayo,FIL,,T,,,F,
13260,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,po kayo palagi .,palagi,FIL,,T,,,F,
13261,822,napakaliwanag nyo po magsalaysay at detalyado masyado po kayong matalino ang ganda nyo pa mag edit idol ko po kayo sir ingat po kayo palagi .,kayo palagi .,.,SYM,,T,,,F,
13262,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music",inaaral namin nung,inaaral,FIL,,T,,,F,
13263,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music",inaaral namin nung friend,namin,FIL,,T,,,F,
13264,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music",inaaral namin nung friend ko,nung,FIL,,T,,,F,
13265,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music",namin nung friend ko yung,friend,ENG,,T,,,F,
13266,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music","nung friend ko yung """,ko,FIL,,T,,,F,
13267,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music","friend ko yung "" walang",yung,FIL,,T,,,F,
13268,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music","ko yung "" walang saysay","""",SYM,,T,,,F,
13269,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music","yung "" walang saysay ang",walang,FIL,,T,,,F,
13270,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music",""" walang saysay ang panalangin",saysay,FIL,,T,,,F,
13271,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music",walang saysay ang panalangin ko,ang,FIL,,T,,,F,
13272,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music","saysay ang panalangin ko """,panalangin,FIL,,T,,,F,
13273,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music","ang panalangin ko "" na",ko,FIL,,T,,,F,
13274,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music","panalangin ko "" na part","""",SYM,,T,,,F,
13275,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music","ko "" na part kasi",na,FIL,,T,,,F,
13276,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music",""" na part kasi di",part,ENG,,T,,,F,
13277,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music",na part kasi di ko,kasi,FIL,,T,,,F,
13278,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music",part kasi di ko makuha,di,FIL,,T,,,F,
13279,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music",kasi di ko makuha ng,ko,FIL,,T,,,F,
13280,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music",di ko makuha ng walang,makuha,FIL,,T,,,F,
13281,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music",ko makuha ng walang music,ng,FIL,,T,,,F,
13282,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music",makuha ng walang music,walang,FIL,,T,,,F,
13283,823,"inaaral namin nung friend ko yung "" walang saysay ang panalangin ko "" na part kasi di ko makuha ng walang music",ng walang music,music,ENG,,T,,,F,
13284,824,"Super , dumating sa time na wala akong kinakausap na kahit na sino pero yung safe space ko yung nagparamdam na hindi ako nag-iisa sa mga laban ko sa buhay","Super , dumating",Super,FIL,,F,ENG,,F,
13285,824,"Super , dumating sa time na wala akong kinakausap na kahit na sino pero yung safe space ko yung nagparamdam na hindi ako nag-iisa sa mga laban ko sa buhay","Super , dumating sa",",",SYM,,T,,,F,
13286,824,"Super , dumating sa time na wala akong kinakausap na kahit na sino pero yung safe space ko yung nagparamdam na hindi ako nag-iisa sa mga laban ko sa buhay","Super , dumating sa time",dumating,FIL,,T,,,F,
13287,824,"Super , dumating sa time na wala akong kinakausap na kahit na sino pero yung safe space ko yung nagparamdam na hindi ako nag-iisa sa mga laban ko sa buhay",", dumating sa time na",", dumating sa time na",FIL,,T,,,T,multiple words in one token
13288,824,"Super , dumating sa time na wala akong kinakausap na kahit na sino pero yung safe space ko yung nagparamdam na hindi ako nag-iisa sa mga laban ko sa buhay",dumating sa time na wala,time,ENG,,T,,,F,
13289,824,"Super , dumating sa time na wala akong kinakausap na kahit na sino pero yung safe space ko yung nagparamdam na hindi ako nag-iisa sa mga laban ko sa buhay",sa time na wala akong,na,FIL,,T,,,F,
13290,824,"Super , dumating sa time na wala akong kinakausap na kahit na sino pero yung safe space ko yung nagparamdam na hindi ako nag-iisa sa mga laban ko sa buhay",time na wala akong kinakausap,wala,FIL,,T,,,F,
13291,824,"Super , dumating sa time na wala akong kinakausap na kahit na sino pero yung safe space ko yung nagparamdam na hindi ako nag-iisa sa mga laban ko sa buhay",na wala akong kinakausap na,akong,FIL,,T,,,F,
13292,824,"Super , dumating sa time na wala akong kinakausap na kahit na sino pero yung safe space ko yung nagparamdam na hindi ako nag-iisa sa mga laban ko sa buhay",wala akong kinakausap na kahit,kinakausap,FIL,,T,,,F,
13293,824,"Super , dumating sa time na wala akong kinakausap na kahit na sino pero yung safe space ko yung nagparamdam na hindi ako nag-iisa sa mga laban ko sa buhay",akong kinakausap na kahit na,na,FIL,,T,,,F,
13294,824,"Super , dumating sa time na wala akong kinakausap na kahit na sino pero yung safe space ko yung nagparamdam na hindi ako nag-iisa sa mga laban ko sa buhay",kinakausap na kahit na sino,kahit,FIL,,T,,,F,
13295,824,"Super , dumating sa time na wala akong kinakausap na kahit na sino pero yung safe space ko yung nagparamdam na hindi ako nag-iisa sa mga laban ko sa buhay",na kahit na sino pero,na,FIL,,T,,,F,
13296,824,"Super , dumating sa time na wala akong kinakausap na kahit na sino pero yung safe space ko yung nagparamdam na hindi ako nag-iisa sa mga laban ko sa buhay",kahit na sino pero yung,sino,FIL,,T,,,F,
13297,824,"Super , dumating sa time na wala akong kinakausap na kahit na sino pero yung safe space ko yung nagparamdam na hindi ako nag-iisa sa mga laban ko sa buhay",na sino pero yung safe,pero,FIL,,T,,,F,
